finbert_pos,finbert_neg,finbert_neu,finbert_score
0.03176096,0.5161145,0.4521245,-0.4843535
0.072912,0.15436967,0.77271837,-0.08145767
0.042806506,0.18003687,0.7771566,-0.13723037
0.024822751,0.48284748,0.49232978,-0.45802474
0.08852526,0.2248716,0.6866031,-0.13634634
0.029338,0.45719782,0.51346415,-0.4278598
0.03195119,0.15073957,0.81730926,-0.11878838
0.025622599,0.6146234,0.35975394,-0.5890008
0.027976634,0.5106891,0.46133432,-0.48271245
0.048902817,0.02072788,0.9303693,0.028174937
0.05712969,0.42124507,0.5216253,-0.3641154
0.012168199,0.86537254,0.12245926,-0.85320437
0.034815412,0.4307898,0.5343948,-0.3959744
0.03377913,0.08026681,0.885954,-0.04648768
0.031086193,0.33762747,0.63128626,-0.30654126
0.042205103,0.10797816,0.84981674,-0.065773055
0.023005644,0.36624143,0.6107529,-0.3432358
0.03743215,0.015715564,0.9468523,0.021716585
0.020963779,0.4107821,0.5682541,-0.3898183
0.019701991,0.66778064,0.3125174,-0.6480786
0.058621507,0.0992936,0.8420849,-0.04067209
0.015952686,0.736742,0.24730521,-0.7207893
0.018511923,0.8178975,0.16359054,-0.79938555
0.047685105,0.2637487,0.6885662,-0.2160636
0.03931521,0.3116608,0.649024,-0.2723456
0.06488486,0.4324586,0.5026566,-0.36757374
0.028112719,0.3616861,0.6102012,-0.3335734
0.021910371,0.60879934,0.36929023,-0.58688897
0.029754877,0.62698513,0.34325993,-0.59723026
0.028935296,0.66930914,0.3017556,-0.6403738
0.031623825,0.3016453,0.6667309,-0.2700215
0.04103478,0.1609493,0.79801595,-0.119914524
0.041280776,0.3219885,0.63673073,-0.28070772
0.02587857,0.13296887,0.84115255,-0.1070903
0.021726249,0.6664111,0.31186262,-0.64468485
0.03987696,0.08021705,0.87990594,-0.04034009
0.037858795,0.070031814,0.8921094,-0.03217302
0.018483434,0.043455236,0.93806136,-0.024971802
0.015017154,0.837872,0.14711078,-0.8228549
0.032646883,0.14473458,0.82261854,-0.1120877
0.036000606,0.49212608,0.4718733,-0.45612547
0.03561066,0.13429183,0.83009756,-0.09868117
0.026166921,0.07693467,0.8968984,-0.05076775
0.035913024,0.04146893,0.922618,-0.0055559054
0.045139812,0.08756697,0.8672933,-0.04242716
0.030068738,0.6582631,0.3116682,-0.62819433
0.037169103,0.05667202,0.90615886,-0.01950292
0.02221653,0.60271174,0.37507176,-0.5804952
0.04278131,0.19343002,0.76378864,-0.15064871
0.03084641,0.1681905,0.80096304,-0.13734409
0.030383904,0.044347964,0.9252682,-0.013964061
0.052410632,0.0542246,0.8933648,-0.0018139668
0.024861328,0.68697447,0.28816426,-0.66211313
0.03705618,0.38797516,0.5749687,-0.35091898
0.08486872,0.033444013,0.8816873,0.05142471
0.030883165,0.30659467,0.6625222,-0.2757115
0.038664266,0.09248123,0.8688545,-0.053816967
0.030134898,0.31642485,0.65344024,-0.28628996
0.029941734,0.5193667,0.4506916,-0.48942494
0.018211363,0.73686177,0.24492691,-0.7186504
0.028447824,0.2066404,0.76491183,-0.17819259
0.023233455,0.3311847,0.64558184,-0.30795124
0.027213562,0.37585717,0.5969293,-0.3486436
0.02590092,0.55758774,0.41651133,-0.53168684
0.017847857,0.7357188,0.24643339,-0.71787095
0.069076635,0.09037422,0.8405491,-0.021297581
0.031810336,0.46231672,0.50587296,-0.43050638
0.028398298,0.606778,0.3648236,-0.57837975
0.044388678,0.14021243,0.8153988,-0.09582375
0.0350932,0.5417189,0.42318794,-0.5066257
0.036830354,0.6050551,0.3581145,-0.5682247
0.028904632,0.5820595,0.38903588,-0.5531549
0.03144589,0.08518325,0.8833709,-0.053737357
0.026431186,0.09362762,0.8799412,-0.06719643
0.03180338,0.55679625,0.4114003,-0.5249929
0.04236646,0.16875458,0.7888789,-0.12638812
0.056458,0.23249821,0.7110438,-0.17604022
0.037974928,0.432384,0.5296411,-0.3944091
0.05251923,0.16329898,0.78418183,-0.11077975
0.010520168,0.91045636,0.07902344,-0.8999362
0.105559066,0.014871789,0.8795692,0.090687275
0.030382916,0.4863198,0.48329726,-0.4559369
0.041105703,0.06439209,0.8945022,-0.023286387
0.019699004,0.8956078,0.0846932,-0.87590885
0.020383278,0.60486317,0.3747535,-0.58447987
0.040444866,0.0712932,0.8882619,-0.030848332
0.019332336,0.75897044,0.22169723,-0.7396381
0.024644312,0.7429629,0.2323928,-0.7183186
0.030517561,0.22848551,0.7409969,-0.19796795
0.015740791,0.8755111,0.10874802,-0.8597703
0.019346584,0.038504247,0.94214916,-0.019157663
0.0730804,0.17926303,0.7476566,-0.10618263
0.024914641,0.1401497,0.8349356,-0.11523506
0.030887278,0.23337291,0.7357398,-0.20248564
0.02802296,0.3805181,0.591459,-0.35249513
0.029659517,0.13703437,0.83330613,-0.107374854
0.0316455,0.13780364,0.8305509,-0.106158145
0.04452343,0.11201167,0.8434649,-0.06748824
0.046569612,0.21538877,0.7380416,-0.16881916
0.044372965,0.070612006,0.8850151,-0.026239041
0.029391766,0.21533354,0.7552747,-0.18594177
0.027209472,0.13830565,0.83448493,-0.11109617
0.052028432,0.021958029,0.92601347,0.030070404
0.023938157,0.5770807,0.39898106,-0.55314255
0.029723577,0.33825752,0.6320189,-0.30853394
0.020187179,0.5955937,0.3842191,-0.5754065
0.031662483,0.39647192,0.5718657,-0.36480942
0.057102818,0.21832195,0.7245752,-0.16121913
0.04791257,0.46907866,0.48300874,-0.4211661
0.039646674,0.33188286,0.6284704,-0.29223618
0.017711993,0.81715274,0.16513526,-0.79944074
0.04462458,0.059044406,0.896331,-0.014419828
0.028652338,0.6811017,0.29024592,-0.65244937
0.01964956,0.38875145,0.5915989,-0.36910188
0.028467333,0.49360716,0.4779255,-0.46513984
0.029904189,0.43349946,0.53659636,-0.40359527
0.017306084,0.90705794,0.07563601,-0.88975185
0.06395319,0.16349988,0.77254695,-0.099546686
0.023168778,0.7279523,0.2488789,-0.7047835
0.021159159,0.085642695,0.89319813,-0.06448354
0.03897545,0.029903231,0.93112135,0.00907222
0.029229749,0.19230449,0.7784657,-0.16307475
0.02236038,0.38173267,0.59590703,-0.3593723
0.021990964,0.4527871,0.5252219,-0.43079615
0.020191755,0.8105233,0.169285,-0.79033154
0.06891846,0.38025552,0.550826,-0.31133705
0.016383382,0.86922085,0.11439583,-0.85283744
0.051878862,0.09195662,0.8561646,-0.04007776
0.034787964,0.16349238,0.8017196,-0.12870441
0.024804281,0.22192363,0.75327206,-0.19711936
0.035898253,0.22320844,0.74089336,-0.18731019
0.021470992,0.7030059,0.27552316,-0.68153495
0.03131027,0.44131103,0.5273787,-0.41000077
0.028942337,0.53506476,0.43599287,-0.5061224
0.041610193,0.5094977,0.448892,-0.46788752
0.036981005,0.28457138,0.6784476,-0.24759038
0.09915804,0.2164088,0.6844331,-0.11725076
0.041169014,0.31172207,0.64710885,-0.27055305
0.024553664,0.6391308,0.33631557,-0.6145771
0.018958148,0.6796873,0.3013545,-0.66072917
0.026800875,0.74179906,0.2314,-0.7149982
0.031199982,0.34303936,0.6257606,-0.31183937
0.020629656,0.33603424,0.6433362,-0.3154046
0.037485298,0.27164933,0.6908654,-0.23416403
0.026805934,0.38878873,0.58440536,-0.3619828
0.028414123,0.34378773,0.62779814,-0.3153736
0.039715502,0.32249779,0.6377867,-0.2827823
0.024615308,0.64007163,0.33531302,-0.61545634
0.030708024,0.48206735,0.48722458,-0.45135933
0.015513191,0.76959693,0.2148899,-0.75408375
0.05680954,0.15739799,0.78579247,-0.10058844
0.027926315,0.53333724,0.43873644,-0.5054109
0.040214088,0.05626882,0.9035171,-0.01605473
0.033819847,0.45230103,0.51387906,-0.41848117
0.025443064,0.6761663,0.2983907,-0.6507232
0.042024113,0.39775068,0.5602252,-0.35572657
0.033703443,0.6588476,0.307449,-0.6251441
0.033288185,0.3142319,0.6524799,-0.28094372
0.032184366,0.20060958,0.7672061,-0.16842522
0.02443078,0.54598325,0.42958596,-0.5215525
0.02420628,0.830798,0.1449957,-0.8065917
0.040905137,0.3916339,0.5674609,-0.35072875
0.0422881,0.2132099,0.744502,-0.1709218
0.025353862,0.17473197,0.7999142,-0.1493781
0.09245051,0.025118863,0.8824306,0.06733164
0.04736778,0.13940863,0.8132236,-0.09204085
0.08649696,0.046229783,0.8672733,0.040267173
0.026234739,0.48855212,0.48521316,-0.46231738
0.06220204,0.0553935,0.88240445,0.0068085417
0.017297678,0.6129905,0.3697118,-0.5956928
0.016881123,0.68928236,0.2938365,-0.67240125
0.160403,0.03241648,0.8071806,0.12798652
0.038372964,0.5625883,0.3990388,-0.52421534
0.032104813,0.133084,0.8348112,-0.10097919
0.032517865,0.23427457,0.7332076,-0.2017567
0.021842154,0.65360606,0.32455182,-0.6317639
0.048856214,0.37719187,0.5739519,-0.32833564
0.03662779,0.25068432,0.71268797,-0.21405652
0.03152239,0.5396624,0.42881513,-0.50814
0.06405868,0.03096403,0.90497726,0.033094645
0.032948203,0.10066653,0.8663853,-0.06771833
0.030271618,0.46073642,0.5089919,-0.4304648
0.024438934,0.87201226,0.103548855,-0.84757334
0.05407733,0.6767614,0.26916116,-0.62268406
0.022343265,0.77593416,0.2017225,-0.7535909
0.062381014,0.060282573,0.8773364,0.0020984411
0.032510523,0.16620746,0.80128205,-0.13369694
0.041763347,0.07139126,0.8868454,-0.029627915
0.034675542,0.08325508,0.8820694,-0.04857954
0.02684358,0.17625134,0.79690504,-0.14940776
0.023662187,0.5432875,0.43305033,-0.5196253
0.07252174,0.15890606,0.7685723,-0.08638432
0.009825858,0.9411717,0.0490025,-0.9313458
0.062540956,0.062472012,0.874987,6.894395e-05
0.036935344,0.21972859,0.7433361,-0.18279324
0.03296645,0.21615872,0.7508748,-0.18319227
0.014947488,0.75971246,0.2253401,-0.744765
0.01285267,0.84367156,0.1434757,-0.8308189
0.09611591,0.2610682,0.6428159,-0.16495228
0.02746347,0.5855879,0.38694867,-0.5581244
0.03121929,0.22961357,0.7391671,-0.19839428
0.024899088,0.67961127,0.29548952,-0.6547122
0.056346774,0.21712574,0.72652745,-0.16077897
0.013896599,0.7538294,0.23227394,-0.73993284
0.02330639,0.4462633,0.53043026,-0.4229569
0.047477905,0.17682399,0.7756981,-0.12934609
0.027359141,0.4364568,0.53618413,-0.40909767
0.023618232,0.05501178,0.9213699,-0.031393547
0.04274486,0.25160262,0.70565253,-0.20885776
0.052406862,0.050648294,0.8969448,0.001758568
0.055051964,0.07117726,0.8737707,-0.016125295
0.052241966,0.3303997,0.6173583,-0.2781577
0.034939,0.37755808,0.5875029,-0.3426191
0.050683502,0.3645959,0.5847206,-0.3139124
0.030022087,0.66088605,0.30909187,-0.63086396
0.044922266,0.14762254,0.8074552,-0.10270028
0.03144768,0.40289024,0.56566215,-0.37144256
0.031877782,0.38256603,0.5855562,-0.35068825
0.034048885,0.38899583,0.5769553,-0.35494694
0.024674064,0.5469635,0.42836243,-0.52228945
0.027211493,0.16236262,0.8104259,-0.13515113
0.025596853,0.49750224,0.47690088,-0.47190538
0.030223524,0.335759,0.6340174,-0.3055355
0.030325646,0.17799915,0.7916752,-0.1476735
0.009354931,0.9398776,0.05076738,-0.9305227
0.030208899,0.44089344,0.5288977,-0.41068456
0.039812725,0.51698786,0.4431994,-0.47717515
0.028866237,0.0414073,0.9297265,-0.012541061
0.04633014,0.11700414,0.83666575,-0.070674
0.020392818,0.6947942,0.284813,-0.67440134
0.028342968,0.25960723,0.71204984,-0.23126426
0.025505265,0.7608855,0.21360928,-0.73538023
0.03099122,0.24920467,0.71980405,-0.21821344
0.036522385,0.2930315,0.67044616,-0.25650913
0.032423023,0.47047347,0.4971035,-0.43805045
0.019249678,0.8089495,0.17180084,-0.7896998
0.027491689,0.16740406,0.80510426,-0.13991237
0.03605225,0.20007028,0.76387745,-0.16401803
0.035599023,0.50628877,0.45811224,-0.47068974
0.016422627,0.68254125,0.30103615,-0.6661186
0.0289709,0.1546263,0.8164028,-0.1256554
0.08239753,0.049459726,0.8681427,0.032937802
0.025004674,0.507279,0.46771637,-0.4822743
0.041712027,0.47346243,0.4848255,-0.43175042
0.019714681,0.056499228,0.9237861,-0.036784545
0.023348741,0.7558776,0.2207736,-0.73252887
0.08344473,0.045268416,0.87128687,0.038176313
0.012037468,0.8649014,0.12306117,-0.85286397
0.018491913,0.09742971,0.8840784,-0.0789378
0.057855092,0.040210173,0.90193474,0.01764492
0.021593228,0.6813648,0.29704198,-0.65977156
0.035881776,0.07598315,0.8881351,-0.040101375
0.042949863,0.2509504,0.7060998,-0.20800054
0.1696869,0.1416408,0.68867224,0.028046101
0.041988645,0.332382,0.6256294,-0.29039335
0.02411673,0.6577405,0.31814283,-0.6336237
0.090750344,0.05511609,0.85413355,0.035634253
0.017024556,0.8575362,0.12543918,-0.8405116
0.054204613,0.0827975,0.8629979,-0.028592885
0.028017879,0.18515024,0.78683186,-0.15713236
0.043543622,0.09211678,0.86433965,-0.04857316
0.018747514,0.7410053,0.24024723,-0.7222578
0.024499578,0.71747166,0.2580288,-0.69297206
0.02006887,0.7641507,0.2157804,-0.7440818
0.017182332,0.7643455,0.2184722,-0.7471632
0.028298518,0.2771903,0.69451123,-0.24889179
0.03232757,0.24581896,0.7218535,-0.21349138
0.060719606,0.026782386,0.912498,0.03393722
0.019105785,0.85065806,0.13023612,-0.83155227
0.021925105,0.71248263,0.26559228,-0.69055754
0.029516064,0.2934776,0.6770063,-0.26396152
0.020148894,0.7535568,0.22629428,-0.7334079
0.056067344,0.06257103,0.88136166,-0.0065036826
0.0342869,0.505778,0.4599351,-0.4714911
0.03542606,0.093275644,0.87129825,-0.057849582
0.033342626,0.5163594,0.45029798,-0.48301676
0.037548076,0.43573958,0.52671236,-0.3981915
0.019978568,0.7457188,0.23430263,-0.7257402
0.029296543,0.55624294,0.41446054,-0.5269464
0.033490203,0.45241863,0.5140912,-0.4189284
0.043691643,0.17517932,0.78112906,-0.13148767
0.032494467,0.53020287,0.43730274,-0.4977084
0.009921459,0.8869306,0.10314796,-0.87700915
0.015685512,0.7697513,0.21456313,-0.7540658
0.018012486,0.8236048,0.15838273,-0.80559236
0.040629853,0.3570496,0.60232055,-0.31641975
0.021062423,0.523675,0.4552625,-0.5026126
0.01546305,0.8360175,0.14851946,-0.82055444
0.028243808,0.5036269,0.46812934,-0.47538307
0.03460247,0.4312103,0.5341872,-0.39660785
0.027986068,0.6011887,0.3708252,-0.57320267
0.029428184,0.08534531,0.8852265,-0.05591713
0.03310978,0.08666287,0.8802273,-0.053553093
0.029540189,0.62831223,0.34214753,-0.59877205
0.025073752,0.43833864,0.53658766,-0.41326487
0.03664956,0.27500957,0.6883409,-0.23836002
0.035274353,0.6219039,0.34282172,-0.58662957
0.025409568,0.57104915,0.40354127,-0.5456396
0.054470178,0.26692018,0.67860967,-0.21245
0.02886248,0.4686782,0.50245935,-0.43981573
0.02790204,0.51395994,0.458138,-0.4860579
0.037011046,0.40400097,0.5589879,-0.3669899
0.03809268,0.55326337,0.40864396,-0.5151707
0.063603565,0.053371612,0.8830249,0.010231953
0.022405077,0.552012,0.42558292,-0.52960694
0.0336223,0.2137098,0.7526679,-0.1800875
0.05002905,0.2578059,0.6921651,-0.20777686
0.04351854,0.3898932,0.5665883,-0.34637466
0.01385108,0.83856446,0.14758445,-0.82471335
0.043672334,0.052085076,0.9042426,-0.008412741
0.037417963,0.031671602,0.9309104,0.005746361
0.074958555,0.19484575,0.7301957,-0.119887196
0.028185066,0.19210398,0.779711,-0.16391891
0.025561884,0.4951865,0.47925153,-0.46962464
0.03688733,0.3882533,0.5748593,-0.35136598
0.022732802,0.39811808,0.57914907,-0.37538528
0.036249824,0.2355938,0.7281564,-0.19934398
0.03273413,0.08456487,0.88270104,-0.051830743
0.037325818,0.1851712,0.777503,-0.14784539
0.026513629,0.13994953,0.83353686,-0.1134359
0.038440548,0.35899684,0.60256255,-0.32055628
0.013534573,0.87924623,0.10721915,-0.8657117
0.020244185,0.7199762,0.25977966,-0.699732
0.0430188,0.38731754,0.56966364,-0.34429875
0.036823805,0.33756694,0.6256093,-0.30074313
0.028505538,0.18088229,0.79061216,-0.15237676
0.029891958,0.19647568,0.7736323,-0.16658373
0.036719754,0.111967646,0.85131264,-0.07524789
0.07684168,0.08376032,0.839398,-0.006918639
0.067434534,0.051511966,0.8810535,0.015922569
0.029777294,0.11842363,0.85179913,-0.08864634
0.033453632,0.08410297,0.8824434,-0.05064934
0.030769741,0.19730684,0.77192336,-0.1665371
0.021570608,0.43985516,0.5385742,-0.41828454
0.02084693,0.14560977,0.8335433,-0.12476283
0.06734353,0.05902442,0.8736321,0.008319113
0.04942738,0.06982332,0.88074934,-0.020395938
0.027399493,0.58862764,0.38397285,-0.56122816
0.027305087,0.046299994,0.92639494,-0.018994907
0.04605853,0.40932924,0.5446122,-0.3632707
0.03815749,0.1958004,0.76604205,-0.1576429
0.015074312,0.82352966,0.1613961,-0.80845535
0.021272184,0.6407821,0.3379458,-0.61950994
0.011852066,0.9222278,0.06592007,-0.9103757
0.038378734,0.47924504,0.48237625,-0.4408663
0.02678736,0.47156456,0.5016481,-0.4447772
0.031924628,0.37966678,0.5884086,-0.34774214
0.015827216,0.77772343,0.20644934,-0.7618962
0.034216657,0.14643279,0.8193505,-0.11221613
0.03143591,0.5499643,0.4185998,-0.5185284
0.028867757,0.38333425,0.587798,-0.3544665
0.029235128,0.45599747,0.51476747,-0.42676234
0.03154383,0.26315305,0.7053032,-0.23160923
0.016316198,0.8310971,0.15258668,-0.81478095
0.027925208,0.4308551,0.54121965,-0.4029299
0.03984294,0.16641521,0.7937418,-0.12657228
0.030202497,0.32384342,0.6459541,-0.2936409
0.04139656,0.05151098,0.90709245,-0.01011442
0.0346439,0.44409347,0.5212626,-0.40944958
0.0378194,0.5107355,0.45144504,-0.47291613
0.03534238,0.34268928,0.6219684,-0.30734688
0.046092533,0.42584392,0.5280636,-0.37975138
0.044444073,0.24245462,0.71310127,-0.19801055
0.070584014,0.11539234,0.8140236,-0.04480833
0.025334796,0.15878785,0.8158774,-0.13345306
0.017721677,0.73121357,0.25106478,-0.7134919
0.029628988,0.43325388,0.5371172,-0.4036249
0.039729163,0.42084426,0.5394266,-0.38111508
0.030669497,0.24641815,0.7229124,-0.21574865
0.042416293,0.3708582,0.5867256,-0.3284419
0.024538167,0.77692574,0.19853608,-0.7523876
0.025053244,0.54059017,0.43435657,-0.5155369
0.030760452,0.27415076,0.6950888,-0.2433903
0.048912846,0.106664814,0.84442234,-0.05775197
0.032916974,0.20980595,0.7572771,-0.17688897
0.040005147,0.12460143,0.8353934,-0.084596284
0.018785957,0.7314538,0.24976026,-0.7126678
0.037921842,0.28593016,0.67614794,-0.24800831
0.039558996,0.13209213,0.8283489,-0.09253314
0.029155929,0.48977023,0.4810739,-0.4606143
0.02994958,0.30199352,0.66805696,-0.27204394
0.02656219,0.7007929,0.2726449,-0.6742307
0.026116118,0.047556087,0.9263278,-0.02143997
0.032047804,0.48595688,0.4819953,-0.45390907
0.047232244,0.26506537,0.6877024,-0.21783313
0.027080864,0.60460997,0.36830914,-0.5775291
0.010256112,0.9445288,0.045215055,-0.9342727
0.030481512,0.38511613,0.5844023,-0.3546346
0.03423835,0.29233444,0.6734273,-0.2580961
0.050270926,0.2752888,0.6744402,-0.22501786
0.01796808,0.8615017,0.120530196,-0.84353364
0.037289355,0.4809372,0.48177344,-0.44364786
0.029747097,0.40198168,0.5682712,-0.37223458
0.03370594,0.34464663,0.6216474,-0.31094068
0.025511878,0.24327335,0.7312148,-0.21776147
0.018442115,0.8008237,0.18073416,-0.7823816
0.046595737,0.34665716,0.6067471,-0.3000614
0.027565222,0.7067982,0.2656366,-0.67923295
0.036538165,0.122029915,0.841432,-0.08549175
0.04042382,0.42652717,0.533049,-0.38610336
0.053585883,0.16630442,0.78010964,-0.11271854
0.03614963,0.21082927,0.75302106,-0.17467964
0.05317954,0.4177798,0.5290407,-0.36460027
0.042088147,0.41133717,0.54657465,-0.36924902
0.021460058,0.65418625,0.3243537,-0.6327262
0.013065568,0.8794046,0.10752979,-0.866339
0.016854582,0.07047817,0.9126673,-0.053623587
0.045476485,0.03477195,0.9197516,0.010704536
0.03587188,0.12710254,0.8370255,-0.09123066
0.04127261,0.4865107,0.47221673,-0.44523808
0.020283725,0.40658084,0.5731355,-0.3862971
0.022860074,0.6677556,0.3093844,-0.64489555
0.072122686,0.39973858,0.5281387,-0.3276159
0.046022713,0.0402344,0.91374284,0.0057883114
0.023613032,0.3096499,0.666737,-0.28603688
0.028478768,0.534691,0.43683025,-0.50621223
0.029989267,0.5752434,0.39476728,-0.5452542
0.03559128,0.17440656,0.79000217,-0.13881528
0.042465765,0.6065044,0.3510299,-0.56403863
0.050871946,0.070653744,0.8784743,-0.019781798
0.030373074,0.5697201,0.3999068,-0.539347
0.038673703,0.115802586,0.8455237,-0.07712889
0.028705467,0.5731427,0.3981518,-0.5444372
0.022282934,0.71710515,0.2606119,-0.6948222
0.052873276,0.054200824,0.89292586,-0.0013275482
0.042773098,0.057972394,0.89925444,-0.015199296
0.022619212,0.16867831,0.8087024,-0.1460591
0.04751765,0.11842258,0.8340598,-0.07090493
0.020199535,0.8272352,0.15256523,-0.8070357
0.035526585,0.27646714,0.6880063,-0.24094056
0.03200774,0.43895388,0.52903837,-0.40694612
0.06388851,0.20391907,0.73219246,-0.14003056
0.035188485,0.04072826,0.9240833,-0.005539775
0.11737206,0.017324887,0.8653031,0.10004717
0.025816172,0.4705771,0.5036067,-0.44476092
0.2266471,0.027010603,0.74634224,0.19963649
0.016954886,0.7741964,0.20884874,-0.7572415
0.018932441,0.68752044,0.29354715,-0.668588
0.031456437,0.3423662,0.6261774,-0.31090975
0.044399846,0.27271548,0.68288475,-0.22831564
0.0359888,0.088844016,0.8751672,-0.052855216
0.055316042,0.12486269,0.8198213,-0.069546655
0.03555498,0.23128052,0.7331645,-0.19572555
0.030322768,0.4759281,0.4937491,-0.44560534
0.06778245,0.085676156,0.8465414,-0.01789371
0.03224722,0.024615858,0.94313693,0.0076313615
0.022798851,0.7000331,0.27716807,-0.6772343
0.02976493,0.23290499,0.7373301,-0.20314005
0.03186815,0.5198483,0.44828355,-0.48798013
0.027971638,0.07327748,0.89875084,-0.04530584
0.0413868,0.03532979,0.92328346,0.006057013
0.019758629,0.8364569,0.14378445,-0.81669825
0.03697403,0.26587227,0.6971537,-0.22889824
0.019960575,0.81570077,0.16433863,-0.7957402
0.011357565,0.8723309,0.11631156,-0.86097336
0.040560897,0.18382001,0.77561915,-0.14325911
0.062763594,0.19409981,0.74313664,-0.13133621
0.045689814,0.093087964,0.86122227,-0.04739815
0.027497606,0.3324046,0.6400978,-0.304907
0.010777178,0.92688,0.06234288,-0.9161028
0.032945395,0.27697554,0.6900791,-0.24403015
0.065315485,0.06961678,0.86506766,-0.0043012947
0.029344121,0.20471689,0.765939,-0.17537276
0.015735177,0.7801957,0.20406911,-0.76446056
0.033789773,0.21321237,0.7529979,-0.1794226
0.034094732,0.2733426,0.69256264,-0.23924787
0.03748693,0.340087,0.6224261,-0.30260006
0.031633046,0.36865264,0.5997143,-0.3370196
0.025356943,0.43408787,0.5405551,-0.40873092
0.032237764,0.18559477,0.78216743,-0.153357
0.035841115,0.19621348,0.76794535,-0.16037238
0.02527473,0.11105284,0.8636725,-0.08577811
0.041616075,0.1779893,0.7803947,-0.13637322
0.02345412,0.69901896,0.27752694,-0.6755648
0.031433288,0.29285017,0.67571646,-0.26141688
0.01683987,0.7673559,0.21580422,-0.75051606
0.02150794,0.6793034,0.29918867,-0.6577955
0.018657066,0.76140976,0.21993321,-0.7427527
0.046938755,0.22191489,0.73114634,-0.17497614
0.039698765,0.60153675,0.35876453,-0.561838
0.048564125,0.17646727,0.7749687,-0.12790315
0.065677345,0.07396102,0.8603616,-0.008283675
0.03815777,0.11781931,0.8440229,-0.07966154
0.048401147,0.123562284,0.82803655,-0.07516114
0.02082542,0.5390114,0.44016314,-0.518186
0.034502618,0.28603545,0.67946196,-0.25153282
0.02334563,0.066778705,0.9098757,-0.043433074
0.014634908,0.8016531,0.1837119,-0.7870182
0.040773425,0.09574061,0.86348593,-0.054967184
0.023078147,0.23420207,0.74271977,-0.21112393
0.110214315,0.09905395,0.7907317,0.011160366
0.013148644,0.8007828,0.18606856,-0.78763413
0.020100707,0.7183587,0.26154065,-0.698258
0.035469912,0.13852863,0.82600147,-0.10305872
0.011002993,0.9323694,0.056627586,-0.9213664
0.03768947,0.051863838,0.91044664,-0.014174368
0.029614277,0.47092906,0.49945664,-0.4413148
0.03186353,0.6770906,0.29104584,-0.6452271
0.035984877,0.35696143,0.60705364,-0.32097656
0.035734594,0.21602292,0.7482425,-0.18028833
0.033848528,0.40217584,0.5639757,-0.36832732
0.034303542,0.53384495,0.43185145,-0.4995414
0.019421743,0.7059785,0.27459976,-0.68655676
0.02687487,0.4259829,0.54714227,-0.39910802
0.0631798,0.04966605,0.8871541,0.013513748
0.028528128,0.22231147,0.7491604,-0.19378334
0.023556868,0.024264196,0.95217896,-0.0007073283
0.012234496,0.9089136,0.07885198,-0.8966791
0.031417813,0.33074796,0.6378342,-0.29933015
0.04184308,0.24340636,0.7147506,-0.20156327
0.023502044,0.45150694,0.524991,-0.4280049
0.026627474,0.68116456,0.292208,-0.6545371
0.038985964,0.14581141,0.81520265,-0.10682544
0.019854002,0.73245054,0.2476955,-0.71259654
0.013169649,0.90632665,0.08050371,-0.893157
0.012034419,0.88504595,0.1029196,-0.8730115
0.04549165,0.08716011,0.86734825,-0.04166846
0.025070133,0.6424804,0.3324495,-0.61741024
0.03468282,0.59115165,0.37416553,-0.55646884
0.027274687,0.4581808,0.51454455,-0.4309061
0.015815761,0.73694265,0.24724156,-0.7211269
0.031728458,0.1951282,0.7731433,-0.16339974
0.027920038,0.36961615,0.6024638,-0.3416961
0.017024549,0.8523192,0.13065633,-0.8352946
0.037397232,0.045467544,0.9171353,-0.008070312
0.026807064,0.51849353,0.45469943,-0.49168646
0.04219136,0.09800941,0.8597992,-0.055818047
0.03406679,0.5199236,0.4460096,-0.48585683
0.04361652,0.24694684,0.70943666,-0.20333032
0.025224742,0.2652455,0.7095297,-0.24002075
0.034367315,0.25512654,0.71050614,-0.22075921
0.06317426,0.018967703,0.91785806,0.04420656
0.026860837,0.23496045,0.7381787,-0.20809962
0.022424145,0.41396987,0.5636059,-0.39154574
0.08951261,0.13419579,0.77629155,-0.04468318
0.030239416,0.10318784,0.86657274,-0.07294842
0.022327418,0.6511298,0.32654276,-0.62880236
0.051811934,0.09417358,0.85401446,-0.042361647
0.028606059,0.61089146,0.3605025,-0.5822854
0.071127236,0.077172555,0.8517002,-0.006045319
0.044035256,0.35585773,0.60010695,-0.31182247
0.026879206,0.24121532,0.73190546,-0.21433611
0.015777254,0.92970216,0.054520503,-0.91392493
0.04664277,0.5195644,0.43379283,-0.4729216
0.047637206,0.09900832,0.8533545,-0.051371116
0.05760395,0.06846213,0.87393385,-0.010858182
0.049394842,0.093757115,0.856848,-0.044362273
0.0890017,0.076774,0.83422434,0.012227699
0.0317511,0.2567564,0.71149254,-0.2250053
0.024220569,0.4920724,0.48370707,-0.46785185
0.029076112,0.7549873,0.21593659,-0.7259112
0.09099379,0.17901301,0.72999316,-0.08801922
0.02908384,0.38822427,0.5826919,-0.35914043
0.015722211,0.8958041,0.08847367,-0.8800819
0.02060461,0.8078164,0.17157902,-0.7872118
0.03526833,0.6540397,0.31069207,-0.6187714
0.03137285,0.44812474,0.52050245,-0.4167519
0.015637502,0.88232076,0.10204175,-0.86668324
0.026280545,0.40933242,0.56438696,-0.38305187
0.025812216,0.3830843,0.59110355,-0.3572721
0.028789798,0.29107493,0.68013525,-0.26228514
0.066935964,0.031496026,0.901568,0.03543994
